gender,senior,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,avg_monthly_charges,internet_service-fiber_optic,internet_service-no,contract-one_year,contract-two_year,payment_method-credit_card_auto,payment_method-electronic_check,payment_method-mailed_check
1,0,0,0,16,1,0,0,1,1,0,0,1,1,93.2,1573.7,1,98.35625,1,0,0,0,1,0,0
0,0,1,1,60,1,0,0,0,0,0,0,0,1,20.95,1270.55,0,21.175833333333333,0,1,0,1,0,0,0
1,0,1,1,72,1,1,0,1,1,1,1,1,1,109.2,7711.45,0,107.10347222222222,1,0,0,1,0,0,0
0,0,1,0,5,1,0,0,0,0,0,0,0,0,19.35,126.05,1,25.21,0,1,0,0,0,0,1
1,1,0,0,26,1,0,1,0,0,0,1,0,1,85.8,2193.65,0,84.37115384615385,1,0,0,0,1,0,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.85,64.55,1,21.516666666666666,0,1,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,19.65,31.2,0,15.6,0,1,0,0,0,1,0
1,0,0,1,2,1,0,0,0,0,0,0,0,0,20.5,38.25,0,19.125,0,1,1,0,0,0,0
1,0,0,0,36,1,1,1,0,1,1,1,1,1,89.65,3348.1,0,93.00277777777778,0,0,1,0,1,0,0
0,0,0,0,7,1,0,1,0,0,0,0,0,0,74.35,533.6,0,76.22857142857143,1,0,0,0,0,0,1
1,1,1,0,60,0,0,0,1,0,0,1,1,1,49.45,2907.55,0,48.45916666666667,0,0,0,1,1,0,0
1,0,1,0,19,1,1,0,1,0,0,0,1,1,89.1,1620.8,0,85.30526315789473,1,0,0,0,0,1,0
0,1,1,0,45,1,1,1,0,1,1,0,1,0,75.15,3480.35,0,77.3411111111111,0,0,0,1,1,0,0
0,1,0,0,4,1,0,0,0,0,0,0,0,1,70.65,293.85,0,73.4625,1,0,0,0,0,1,0
1,0,1,1,31,1,1,0,0,1,1,1,1,1,104.2,3243.45,1,104.62741935483871,1,0,0,0,0,1,0
0,0,1,1,47,1,0,1,0,1,0,0,1,0,90.05,4137.2,0,88.02553191489362,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,1,1,79.25,79.25,1,79.25,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.9,44.9,1,44.9,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.4,19.4,0,19.4,0,1,0,0,1,0,0
1,1,1,1,59,1,1,0,0,1,0,0,1,1,88.75,5348.65,0,90.65508474576271,1,0,0,0,1,0,0
0,0,1,0,10,1,0,0,0,0,0,0,0,1,70.1,659.65,1,65.965,1,0,0,0,0,1,0
0,1,0,0,35,1,1,1,0,0,0,0,1,0,91.0,3180.5,0,90.87142857142857,1,0,0,0,1,0,0
0,0,0,0,4,0,0,0,0,1,0,0,0,1,29.65,118.5,1,29.625,0,0,0,0,0,1,0
0,0,1,1,32,1,0,1,1,0,0,0,1,1,90.8,3023.85,0,94.4953125,1,0,1,0,0,1,0
0,0,0,0,43,1,1,0,1,0,0,0,0,1,77.85,3365.85,1,78.27558139534884,1,0,0,0,0,1,0
0,0,0,0,4,1,0,0,0,0,0,0,1,0,54.3,195.3,1,48.825,0,0,0,0,0,1,0
1,1,1,0,54,1,0,0,0,0,0,0,0,1,18.95,1031.1,0,19.09444444444444,0,1,0,1,0,0,1
1,1,0,0,11,1,1,0,0,0,0,1,1,1,95.15,997.65,1,90.69545454545454,1,0,0,0,0,0,0
1,1,0,0,66,1,1,1,0,0,0,1,1,1,102.4,6471.85,0,98.05833333333334,1,0,0,1,0,0,0
0,0,1,1,61,1,1,0,0,1,0,1,1,1,99.9,6241.35,0,102.31721311475411,1,0,1,0,0,1,0
0,0,1,1,72,1,1,1,1,1,1,1,1,0,88.7,6501.35,0,90.29652777777778,0,0,0,1,1,0,0
0,0,1,1,44,0,0,0,0,1,1,1,1,1,54.3,2317.1,0,52.66136363636363,0,0,1,0,0,1,0
0,0,0,0,41,1,1,0,0,1,0,0,0,1,55.7,2237.55,0,54.57439024390244,0,0,0,0,0,0,0
0,0,1,0,50,1,1,1,0,1,0,1,1,1,103.95,5231.3,0,104.626,1,0,1,0,0,1,0
0,0,1,0,47,1,1,1,0,1,1,1,1,1,110.85,5275.8,1,112.25106382978724,1,0,1,0,1,0,0
0,0,1,1,8,1,0,0,0,0,0,0,0,0,20.15,165.5,0,20.6875,0,1,0,1,0,0,1
0,0,0,0,18,1,0,0,0,0,0,0,0,0,20.05,358.5,0,19.916666666666668,0,1,0,0,0,0,1
0,0,1,1,72,1,1,1,1,1,1,1,1,1,91.95,6614.9,0,91.8736111111111,0,0,0,1,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,1,0,80.5,80.5,1,80.5,1,0,0,0,0,1,0
1,1,0,0,42,1,1,0,0,1,0,0,0,0,55.65,2421.75,0,57.660714285714285,0,0,0,0,0,1,0
1,1,0,0,18,1,0,0,1,0,0,0,0,1,74.7,1294.6,0,71.92222222222222,1,0,0,0,0,1,0
1,0,0,1,13,1,1,0,1,1,0,1,1,1,104.15,1299.1,0,99.93076923076923,1,0,1,0,1,0,0
1,0,1,1,68,1,1,0,1,0,1,0,0,1,83.65,5733.4,0,84.31470588235294,1,0,1,0,0,0,0
0,0,0,0,4,1,1,0,0,0,0,0,0,1,72.2,305.55,1,76.3875,1,0,0,0,0,0,0
0,0,0,0,69,1,1,1,1,1,0,1,1,1,110.05,7430.75,0,107.69202898550725,1,0,0,1,1,0,0
0,0,0,0,17,1,0,0,0,0,1,0,0,0,51.5,900.5,1,52.970588235294116,0,0,0,0,0,0,1
0,0,1,1,25,1,1,0,0,0,0,0,0,0,25.5,630.6,0,25.224,0,1,0,1,1,0,0
0,1,0,0,43,1,0,0,0,0,0,1,1,1,89.55,3856.75,1,89.69186046511628,1,0,0,0,0,0,1
1,0,1,1,59,1,0,0,0,0,0,0,0,0,19.5,1222.65,0,20.722881355932206,0,1,0,1,1,0,0
1,1,0,0,5,1,0,1,1,0,0,0,0,0,80.7,374.8,0,74.96000000000001,1,0,0,0,0,1,0
0,0,1,1,21,1,1,1,1,0,1,1,0,0,77.5,1625.0,1,77.38095238095238,0,0,1,0,0,0,1
1,0,1,1,69,1,1,1,1,1,1,1,0,1,105.1,7234.8,0,104.85217391304349,1,0,1,0,1,0,0
0,0,0,0,13,0,0,0,0,0,0,0,0,1,25.15,331.85,0,25.52692307692308,0,0,0,0,0,0,0
0,0,1,0,42,1,1,0,1,1,0,1,0,1,95.25,3959.35,1,94.2702380952381,1,0,0,0,0,0,0
0,0,1,0,52,1,1,0,1,0,1,0,1,1,95.65,5088.4,0,97.85384615384615,1,0,0,0,1,0,0
0,1,0,0,46,1,0,1,0,0,0,0,1,0,85.0,3969.4,1,86.29130434782608,1,0,0,0,0,1,0
0,0,1,0,61,1,1,1,1,1,1,0,1,1,80.8,4860.85,0,79.68606557377049,0,0,0,1,0,0,0
0,0,0,0,29,0,0,0,0,0,0,0,0,1,24.85,788.05,0,27.17413793103448,0,0,1,0,0,0,1
1,0,0,1,25,1,0,0,1,0,1,0,0,1,54.75,1266.35,0,50.653999999999996,0,0,1,0,1,0,0
1,0,1,1,5,1,0,0,0,0,1,1,0,1,85.75,470.95,1,94.19,1,0,0,0,0,1,0
0,0,0,0,15,0,0,0,0,1,0,1,1,0,50.75,688.2,0,45.88,0,0,1,0,0,1,0
1,0,1,1,19,1,0,0,0,0,0,0,0,0,20.15,387.7,0,20.405263157894737,0,1,0,1,0,0,1
0,0,0,0,44,1,0,0,0,0,0,0,0,0,20.05,845.25,0,19.210227272727273,0,1,0,1,0,0,1
1,1,0,0,6,1,1,0,1,0,0,1,1,1,98.25,560.6,1,93.43333333333334,1,0,0,0,0,1,0
0,0,1,1,58,1,1,1,1,1,1,0,0,0,71.6,4230.25,0,72.9353448275862,0,0,0,1,1,0,0
0,0,1,1,62,1,0,1,1,0,0,0,0,1,81.45,4983.05,0,80.37177419354839,1,0,1,0,1,0,0
1,0,1,1,70,0,0,0,1,1,1,1,1,1,58.4,4113.15,0,58.75928571428571,0,0,1,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,25.7,25.7,1,25.7,0,0,0,0,0,0,1
0,0,1,1,10,0,0,1,1,1,1,0,1,0,53.7,521.0,0,52.1,0,0,0,1,1,0,0
0,0,0,0,26,1,0,0,0,0,0,0,0,1,19.6,471.85,0,18.148076923076925,0,1,1,0,0,0,0
0,0,0,0,66,1,1,0,1,0,0,0,1,0,89.4,5976.9,0,90.5590909090909,1,0,0,0,1,0,0
1,0,1,1,7,1,0,0,0,0,0,0,0,1,69.0,506.9,1,72.41428571428571,1,0,0,0,0,1,0
0,0,1,1,51,1,1,0,1,0,1,0,0,0,84.2,4299.75,0,84.30882352941177,1,0,1,0,0,0,0
0,0,1,1,72,1,1,1,1,1,1,1,0,1,106.1,7548.6,0,104.84166666666667,1,0,0,1,1,0,0
0,0,0,0,65,1,1,0,0,0,0,0,0,0,25.75,1654.75,0,25.45769230769231,0,1,0,1,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,46.05,80.35,1,40.175,0,0,0,0,0,0,0
0,0,0,1,70,1,1,1,1,0,1,0,0,0,64.95,4551.5,0,65.02142857142857,0,0,1,0,0,0,0
0,0,1,0,72,1,1,0,1,1,1,1,1,1,85.45,6227.5,0,86.49305555555556,0,0,0,1,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0,20.05,0,1,0,0,0,0,1
1,1,1,0,1,1,0,0,1,0,0,0,0,1,76.4,76.4,1,76.4,1,0,0,0,0,0,1
1,0,0,0,5,1,1,0,0,1,0,1,1,1,100.5,514.0,1,102.8,1,0,0,0,0,1,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,20.7,57.5,0,19.166666666666668,0,1,0,0,0,0,1
0,0,0,0,58,1,1,0,0,0,0,0,0,1,25.3,1474.35,0,25.419827586206896,0,1,0,1,1,0,0
0,1,1,1,22,0,0,1,0,0,0,0,1,0,40.05,880.2,1,40.00909090909091,0,0,0,0,0,0,1
0,1,1,0,33,1,1,0,1,0,0,1,1,1,100.6,3270.25,0,99.09848484848484,1,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,69.95,69.95,1,69.95,1,0,0,0,0,1,0
0,1,1,0,54,1,1,0,0,0,0,0,0,0,74.0,3919.15,0,72.57685185185186,1,0,0,0,0,0,0
0,0,1,0,72,1,1,0,1,0,0,1,1,1,99.4,7285.7,0,101.19027777777778,1,0,0,1,0,1,0
0,0,0,1,1,1,1,0,0,0,0,1,1,1,93.3,93.3,1,93.3,1,0,0,0,0,1,0
0,0,0,0,3,1,0,0,0,1,0,0,0,1,49.15,169.05,1,56.35,0,0,0,0,0,1,0
1,0,1,1,72,1,1,1,1,1,1,0,1,0,107.45,7658.3,0,106.36527777777778,1,0,0,1,1,0,0
1,0,1,1,72,1,1,1,1,1,0,1,1,1,83.6,5959.3,0,82.76805555555556,0,0,0,1,1,0,0
0,1,1,0,54,1,1,0,0,1,0,1,1,1,99.05,5295.7,0,98.06851851851852,1,0,0,0,1,0,0
1,0,1,0,59,1,1,0,1,0,1,1,1,1,80.1,4693.2,0,79.5457627118644,0,0,1,0,0,1,0
0,0,0,0,54,1,0,1,1,0,0,1,0,1,65.3,3512.9,0,65.0537037037037,0,0,0,1,0,0,0
0,0,0,0,60,1,1,0,0,1,0,1,0,1,89.55,5231.2,0,87.18666666666667,1,0,0,1,0,1,0
1,0,1,0,60,0,0,0,1,1,1,1,1,0,60.8,3603.45,0,60.0575,0,0,0,1,1,0,0
0,0,0,0,3,1,1,0,0,0,0,0,0,0,74.5,217.45,0,72.48333333333333,1,0,0,0,0,1,0
1,0,1,0,69,1,1,1,0,0,0,1,1,0,99.15,6875.35,0,99.64275362318841,1,0,0,1,0,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.25,19.25,0,19.25,0,1,0,0,0,1,0
0,0,1,1,50,0,0,1,0,0,0,1,0,1,39.45,2021.35,0,40.427,0,0,0,0,1,0,0
1,0,0,0,56,0,0,0,0,0,0,1,1,1,44.85,2564.95,0,45.802678571428565,0,0,0,0,1,0,0
1,0,1,0,60,1,0,1,0,0,1,1,1,1,97.2,5611.75,0,93.52916666666667,1,0,0,1,0,1,0
0,1,1,0,69,1,1,1,0,1,1,1,1,1,110.55,7610.1,0,110.2913043478261,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,35.05,35.05,1,35.05,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,1,0,0,0,0,1,73.0,73.0,1,73.0,1,0,0,0,0,1,0
1,0,1,0,3,1,0,0,0,0,0,0,0,1,19.9,45.75,0,15.25,0,1,0,0,0,0,1
0,0,1,1,60,1,0,0,1,0,1,1,1,0,76.95,4543.95,0,75.7325,0,0,0,1,0,0,0
1,0,0,0,13,0,0,0,0,1,1,0,0,0,35.4,450.4,0,34.646153846153844,0,0,0,1,0,0,1
0,0,1,1,62,1,0,0,0,0,0,0,0,0,20.45,1297.35,0,20.924999999999997,0,1,0,1,0,0,0
1,0,0,0,45,1,1,1,1,0,0,0,1,0,96.75,4442.75,0,98.72777777777777,1,0,1,0,0,0,0
1,0,0,0,25,0,0,0,0,1,1,1,1,0,54.2,1423.15,0,56.926,0,0,1,0,0,1,0
0,0,0,0,44,1,0,0,0,1,1,1,1,0,100.1,4378.35,0,99.50795454545455,1,0,0,1,0,0,0
1,0,0,0,2,1,0,0,0,0,0,0,0,1,45.25,74.2,0,37.1,0,0,0,0,0,0,1
0,1,0,0,33,1,1,0,1,1,0,0,0,1,83.85,2716.3,1,82.31212121212121,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.1,70.1,1,70.1,1,0,0,0,0,1,0
1,0,0,0,22,1,0,0,0,0,0,0,0,0,20.85,450.65,0,20.48409090909091,0,1,1,0,0,0,0
1,0,0,0,35,0,0,0,0,1,1,0,0,1,33.45,1175.85,0,33.59571428571428,0,0,0,0,0,0,1
1,0,1,1,29,1,0,0,0,0,0,0,0,0,20.2,558.8,0,19.268965517241377,0,1,0,1,0,0,1
0,1,1,0,27,1,1,1,0,1,0,0,0,1,85.9,2220.1,0,82.22592592592592,1,0,1,0,0,1,0
0,0,0,1,54,1,0,0,1,1,1,0,0,1,61.0,3283.05,0,60.797222222222224,0,0,1,0,0,1,0
1,1,0,0,2,1,0,0,0,0,0,0,0,1,70.65,142.35,1,71.175,1,0,0,0,0,1,0
0,0,0,0,57,1,1,0,0,0,0,1,0,1,86.9,4939.25,0,86.65350877192982,1,0,1,0,0,1,0
0,0,0,0,62,1,1,1,1,1,1,0,0,0,69.4,4237.5,0,68.34677419354838,0,0,0,1,0,0,0
1,0,1,1,15,1,0,0,0,0,0,0,0,0,20.35,335.95,0,22.396666666666665,0,1,1,0,1,0,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,33.2,1,16.6,0,1,0,0,0,0,1
1,0,1,0,70,1,1,0,0,1,1,1,1,1,104.3,7188.5,0,102.69285714285714,1,0,0,1,0,0,0
1,0,1,1,21,1,0,0,0,0,0,0,0,1,44.95,926.25,0,44.107142857142854,0,0,0,0,0,1,0
1,0,0,1,23,1,0,0,0,0,1,0,0,1,49.45,1119.35,0,48.667391304347824,0,0,1,0,0,1,0
0,0,0,0,6,1,0,0,0,0,0,0,0,0,20.6,116.6,0,19.433333333333334,0,1,1,0,0,0,1
0,0,1,1,4,1,0,0,0,0,0,0,0,0,19.55,68.8,0,17.2,0,1,0,1,1,0,0
1,0,0,0,3,1,0,1,0,1,0,1,1,1,99.0,287.4,1,95.8,1,0,0,0,1,0,0
1,0,0,0,23,1,1,0,0,0,0,1,1,1,93.5,2341.55,0,101.80652173913045,1,0,0,0,0,1,0
0,0,0,0,26,0,0,1,0,0,1,1,1,0,54.55,1362.85,0,52.41730769230769,0,0,1,0,1,0,0
1,0,0,1,8,1,0,0,0,0,0,0,0,0,20.05,163.6,0,20.45,0,1,0,0,0,0,1
0,0,0,0,26,1,1,0,0,0,0,0,1,1,83.95,2254.2,1,86.69999999999999,1,0,0,0,0,1,0
0,0,0,0,2,1,1,0,1,0,0,0,0,1,79.45,145.15,0,72.575,1,0,0,0,0,1,0
0,0,0,0,67,1,1,1,1,1,1,1,1,0,116.2,7752.3,1,115.70597014925373,1,0,0,1,1,0,0
1,0,1,0,71,1,1,0,0,0,0,1,1,1,93.7,6585.35,1,92.75140845070423,1,0,0,1,0,0,0
1,0,0,0,59,1,1,1,1,1,1,0,1,0,79.85,4786.1,0,81.12033898305086,0,0,1,0,1,0,0
0,0,1,1,39,1,1,0,0,1,0,1,1,0,100.0,3835.55,0,98.3474358974359,1,0,1,0,0,1,0
0,0,0,1,21,1,0,0,0,0,0,0,0,0,19.6,397.0,0,18.904761904761905,0,1,0,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.7,19.7,1,19.7,0,1,0,0,0,0,1
1,0,1,1,48,1,0,0,0,0,0,0,0,0,20.2,1027.25,0,21.401041666666668,0,1,0,1,0,0,0
1,1,1,0,31,0,0,1,1,1,0,0,1,1,50.4,1580.1,0,50.97096774193548,0,0,1,0,1,0,0
1,0,1,1,64,1,1,1,1,1,1,1,1,0,113.35,7222.75,0,112.85546875,1,0,1,0,0,1,0
0,0,1,1,46,1,1,0,1,0,0,0,0,1,80.0,3769.7,0,81.95,1,0,0,0,0,0,0
1,0,0,0,52,1,1,0,0,1,1,1,1,1,80.95,4233.95,0,81.42211538461538,0,0,0,1,0,0,0
1,0,1,1,67,1,1,0,0,0,0,0,0,1,24.9,1680.25,0,25.078358208955223,0,1,0,1,0,0,1
1,1,0,0,67,1,1,0,1,0,0,0,0,0,54.9,3725.5,0,55.6044776119403,0,0,0,0,0,1,0
1,0,0,0,5,1,1,0,0,0,0,0,0,0,75.55,413.65,1,82.72999999999999,1,0,0,0,0,1,0
1,0,1,0,71,1,1,0,1,1,1,1,1,0,109.25,7707.7,0,108.55915492957746,1,0,0,1,0,1,0
1,0,0,0,9,1,0,0,0,0,0,1,0,1,77.65,714.15,1,79.35,1,0,0,0,0,0,0
1,1,0,0,26,1,1,1,1,0,0,0,1,1,95.0,2497.2,1,96.04615384615384,1,0,0,0,0,1,0
0,0,0,0,71,1,1,1,1,1,1,1,1,1,116.3,8309.55,0,117.03591549295774,1,0,1,0,0,0,0
1,0,0,0,32,1,0,0,0,0,0,0,0,0,19.9,601.55,0,18.7984375,0,1,0,0,0,0,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,70.35,139.25,0,69.625,1,0,0,0,0,1,0
1,0,1,0,71,1,1,0,0,0,0,0,0,0,25.6,1888.25,0,26.595070422535212,0,1,0,1,1,0,0
1,0,0,0,60,0,0,1,0,1,0,0,1,1,44.45,2773.9,0,46.23166666666667,0,0,1,0,0,1,0
1,1,0,0,55,1,1,0,0,1,0,1,1,1,100.15,5409.75,0,98.35909090909091,1,0,1,0,0,1,0
0,0,0,0,54,1,0,1,1,0,1,1,1,1,105.4,5643.4,1,104.5074074074074,1,0,1,0,1,0,0
0,0,0,0,2,1,0,0,0,1,0,1,1,1,95.85,197.7,1,98.85,1,0,0,0,0,1,0
1,0,0,0,6,1,1,0,0,0,0,0,0,1,73.85,401.3,0,66.88333333333334,1,0,0,0,0,0,1
1,0,1,1,48,1,0,1,1,1,0,0,1,1,70.1,3238.4,0,67.46666666666667,0,0,0,1,1,0,0
0,0,1,1,63,1,1,0,0,0,0,0,0,0,25.25,1573.05,0,24.96904761904762,0,1,0,1,0,0,1
0,0,0,0,1,1,1,0,1,0,0,0,0,1,79.15,79.15,1,79.15,1,0,0,0,0,1,0
0,0,0,1,12,1,0,0,0,0,0,0,0,0,21.05,235.8,0,19.650000000000002,0,1,0,0,1,0,0
0,1,1,0,54,0,0,0,0,0,0,0,0,1,24.95,1364.75,0,25.27314814814815,0,0,0,0,0,0,0
1,0,1,1,30,1,0,0,0,1,1,1,0,1,64.5,1985.15,0,66.17166666666667,0,0,1,0,0,1,0
1,0,1,0,30,1,0,0,0,0,0,0,0,0,19.65,655.85,1,21.861666666666668,0,1,0,0,0,0,0
1,0,0,0,4,1,0,0,0,0,0,1,0,1,79.0,303.15,1,75.7875,1,0,0,0,0,1,0
1,0,0,0,40,1,1,0,0,1,1,1,1,1,105.95,4335.2,0,108.38,1,0,1,0,1,0,0
1,0,1,1,9,1,0,0,0,0,1,0,0,1,75.85,647.5,0,71.94444444444444,1,0,0,0,0,1,0
1,0,1,1,17,1,0,1,0,0,1,1,0,0,91.85,1574.45,1,92.61470588235295,1,0,0,0,0,1,0
1,0,0,0,62,0,0,0,1,1,0,0,1,1,43.6,2748.7,0,44.33387096774193,0,0,0,1,1,0,0
0,0,0,0,28,1,0,0,1,0,1,1,0,1,91.25,2483.65,0,88.70178571428572,1,0,1,0,0,0,0
1,0,0,0,70,1,1,1,1,1,1,1,1,0,89.75,6367.2,0,90.96,0,0,0,1,1,0,0
1,0,0,0,46,1,0,0,1,1,1,1,1,1,104.4,4904.2,0,106.61304347826086,1,0,0,1,0,0,0
1,0,1,0,23,1,1,0,0,1,0,0,1,0,90.15,2044.95,0,88.9108695652174,1,0,0,0,0,0,1
0,0,1,1,47,0,0,1,0,1,1,0,0,0,40.3,1794.8,0,38.18723404255319,0,0,1,0,0,1,0
0,0,1,1,68,1,0,1,1,1,0,1,1,1,105.25,7173.15,0,105.4875,1,0,0,1,0,0,0
1,1,0,0,60,1,1,0,0,1,1,1,1,1,106.0,6441.4,1,107.35666666666665,1,0,1,0,0,1,0
1,0,0,1,67,1,1,0,1,0,1,1,1,1,104.0,7039.05,0,105.06044776119403,1,0,0,1,0,1,0
1,0,0,0,14,1,0,0,0,0,1,1,1,1,69.65,921.4,0,65.81428571428572,0,0,0,0,0,1,0
0,0,1,1,57,1,1,0,0,0,0,0,0,1,74.3,4018.35,0,70.49736842105263,1,0,0,0,0,1,0
1,0,1,1,55,1,1,1,0,0,0,1,1,0,100.9,5448.6,0,99.06545454545456,1,0,1,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,20.25,20.25,0,20.25,0,1,0,0,0,0,1
0,0,0,1,1,1,0,0,0,0,1,0,0,1,49.9,49.9,1,49.9,0,0,0,0,0,0,1
0,0,0,0,23,1,1,0,0,1,1,1,0,1,96.9,2085.45,0,90.67173913043477,1,0,0,0,1,0,0
1,0,0,0,13,1,1,1,0,0,0,1,1,1,100.35,1358.85,1,104.52692307692307,1,0,0,0,0,1,0
0,0,1,0,47,1,1,0,1,1,0,1,1,1,104.1,5135.15,0,109.25851063829786,1,0,0,0,0,1,0
0,0,0,0,38,1,0,0,0,0,0,0,0,0,20.1,730.1,0,19.21315789473684,0,1,1,0,0,0,1
1,1,1,0,38,1,1,0,0,0,0,0,0,1,74.95,2869.85,1,75.52236842105263,1,0,0,0,0,0,0
1,1,0,0,2,1,1,0,1,0,0,0,0,1,56.55,118.25,0,59.125,0,0,0,0,1,0,0
0,1,1,1,1,1,0,0,0,0,1,0,0,1,49.25,49.25,1,49.25,0,0,0,0,1,0,0
0,0,1,0,15,1,0,0,0,0,0,0,0,1,68.6,1108.6,0,73.90666666666667,1,0,0,0,0,0,0
1,0,0,0,26,1,0,0,0,0,0,0,0,1,69.05,1815.65,0,69.83269230769231,1,0,0,0,1,0,0
1,0,1,1,35,1,0,0,0,0,0,0,0,0,19.7,730.4,0,20.86857142857143,0,1,0,1,1,0,0
0,0,0,1,3,1,0,0,0,0,0,0,0,1,20.05,75.45,0,25.150000000000002,0,1,0,0,0,0,1
0,0,1,1,50,1,1,0,1,0,1,1,1,0,103.7,5071.05,1,101.421,1,0,0,0,0,1,0
0,0,1,0,42,1,1,1,0,1,0,0,1,1,94.4,4014.6,0,95.58571428571429,1,0,0,0,0,1,0
0,0,1,0,10,1,0,1,0,0,1,0,0,1,54.95,568.85,0,56.885000000000005,0,0,0,0,1,0,0
1,0,1,0,61,1,0,1,1,0,1,0,1,0,93.7,5860.7,0,96.07704918032786,1,0,1,0,0,0,0
1,0,0,0,68,1,1,1,1,0,1,1,1,0,110.25,7279.35,0,107.04926470588236,1,0,0,1,1,0,0
0,0,0,0,10,1,0,1,0,1,0,1,1,1,98.9,1064.95,0,106.495,1,0,1,0,0,1,0
0,0,1,0,65,1,1,1,1,1,0,0,0,0,89.75,5769.6,1,88.76307692307692,1,0,1,0,0,1,0
1,0,1,1,72,1,0,1,0,1,1,1,1,1,80.45,5886.85,0,81.76180555555555,0,0,0,1,0,0,0
0,0,1,1,55,1,0,0,1,0,1,0,0,0,79.4,4238.45,0,77.06272727272727,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.3,20.3,1,20.3,0,1,0,0,0,0,1
1,0,0,0,7,1,0,0,0,1,1,0,1,0,62.8,418.3,0,59.75714285714286,0,0,0,0,0,0,0
1,0,0,0,2,1,1,0,0,0,0,0,0,1,74.9,136.05,0,68.025,1,0,0,0,0,0,1
1,0,0,0,9,1,0,1,0,0,0,0,0,1,74.85,708.2,0,78.6888888888889,1,0,0,0,0,1,0
0,0,0,1,27,1,1,0,0,0,0,0,0,1,25.85,788.55,0,29.205555555555552,0,1,0,1,1,0,0
0,1,1,0,7,1,1,0,0,1,0,1,1,1,101.95,700.85,1,100.12142857142858,1,0,0,0,0,1,0
1,0,1,0,64,1,0,0,1,1,1,0,1,1,68.3,4378.8,0,68.41875,0,0,0,1,0,0,1
0,0,0,0,70,0,0,1,0,1,1,0,1,0,48.4,3442.8,0,49.182857142857145,0,0,0,1,0,0,0
0,1,0,0,2,1,1,0,0,0,0,1,1,1,94.0,181.7,1,90.85,1,0,0,0,0,1,0
0,1,0,0,67,1,0,1,1,0,1,1,1,1,105.05,7171.7,0,107.04029850746268,1,0,0,1,0,1,0
1,0,0,0,45,1,1,0,1,0,0,1,0,1,89.3,4016.85,1,89.26333333333334,1,0,0,0,1,0,0
1,0,0,0,24,1,1,0,0,0,0,0,0,0,25.15,553.0,0,23.041666666666668,0,1,0,1,1,0,0
0,0,1,1,4,1,0,0,0,0,0,0,0,0,19.5,96.85,0,24.2125,0,1,0,1,1,0,0
0,0,1,1,44,1,0,0,0,1,0,1,1,1,92.95,4122.9,0,93.70227272727271,1,0,0,0,0,0,0
1,0,1,1,72,1,0,0,0,0,0,0,0,1,20.7,1482.3,0,20.5875,0,1,0,1,0,0,1
1,0,0,0,1,1,0,0,1,0,0,0,0,1,74.3,74.3,1,74.3,1,0,0,0,1,0,0
0,0,0,0,66,1,0,0,0,0,0,0,0,0,19.35,1240.8,0,18.8,0,1,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0,1,0,1,1,44.65,44.65,1,44.65,0,0,0,0,0,0,1
0,0,1,1,13,1,0,1,0,0,0,0,1,0,84.05,1095.3,1,84.25384615384615,1,0,0,0,0,1,0
0,0,0,0,10,1,1,0,1,0,0,0,0,1,80.7,788.8,1,78.88,1,0,0,0,0,0,0
0,1,1,0,65,1,1,0,1,1,0,1,1,1,104.35,6578.55,0,101.20846153846153,1,0,0,0,0,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0,19.55,0,1,0,0,0,0,1
0,0,1,1,38,1,0,1,1,1,1,1,0,0,74.05,2802.3,0,73.74473684210527,0,0,1,0,0,1,0
0,0,0,1,23,0,0,1,0,1,1,0,0,0,40.1,857.75,0,37.29347826086956,0,0,0,1,0,0,1
1,0,1,0,10,1,0,0,0,0,0,0,0,0,20.1,184.4,0,18.44,0,1,1,0,0,0,1
